Locus,Sequence_Length,Aromaticity,Sec_Struct_Helix,Sec_Struct_Turn,Sec_Struct_Sheet_x,Percent_A,Percent_C_x,Percent_D,Percent_E,Percent_F,Percent_G,Percent_H,Percent_I,Percent_K,Percent_L,Percent_M,Percent_N,Percent_P,Percent_Q,Percent_R,Percent_S,Percent_T,Percent_V,Percent_W,Percent_Y,IsoelectricPoint,Tiny_Number,Small_Number,Aliphatic_Number,Aromatic_Number,Non-polar_Number,Polar_Number,Charged_Number,Basic_Number,Acidic_Number,predict_xgboost,predict_rfc,Local Average Connectivity_y,Density of Maximum neighborhood Component_y,Topology Potential_y,Edge Clustering Coefficient_y,DegreeCentrality_y,EigenvectorCentrality_y,BetweennessCentrality_y,ClosenessCentrality_y,Clustering_y,predict_rfc_over,predict_rfc_under,#string_protein_id,preferred_name,protein_size,annotation
6183.A0A5K4EZA4,935,0.0759358288770053,0.3679144385026738,0.3572192513368983,0.2748663101604278,0.0566844919786096,0.0096256684491978,0.0545454545454545,0.0780748663101604,0.0363636363636363,0.0481283422459893,0.0181818181818181,0.067379679144385,0.0823529411764705,0.1016042780748663,0.0267379679144385,0.0513368983957219,0.0363636363636363,0.0513368983957219,0.053475935828877,0.0844919786096256,0.0566844919786096,0.0470588235294117,0.0064171122994652,0.0331550802139037,8.0388,239,416,255,88,439,496,268,144,124,1,1,0.2910610216892299,0.312994812994813,210.3690698031864,0.3254699722553216,0.0251184032476319,0.0023817160547987,8.62028807772196e-06,0.4782514994091048,0.312994812994813,1,1,6183.A0A5K4EZA4,A0A5K4EZA4,935,Kinesin-like protein.
6183.A0A5K4EZA5,1586,0.0649432534678436,0.2919293820933165,0.3965952080706179,0.3114754098360656,0.0359394703656998,0.0189155107187894,0.0630517023959646,0.0466582597730138,0.0308953341740227,0.0283732660781841,0.0372005044136191,0.0725094577553594,0.0498108448928121,0.0895334174022698,0.0138713745271122,0.0977301387137452,0.0548549810844892,0.0422446406052963,0.0636822194199243,0.1027742749054224,0.0788146279949558,0.0390920554854981,0.0063051702395964,0.0277427490542244,7.9658,420,824,376,162,663,923,413,239,174,1,1,0.3390004743744077,0.309953881025411,560.4082382502893,0.3971185743143062,0.1168809201623816,0.0132971324466743,0.0001278667613023,0.5206368420573687,0.309953881025411,1,1,6183.A0A5K4EZA5,A0A5K4EZA5,1586,Uncharacterized protein.
6183.A0A5K4EZC2,616,0.0422077922077922,0.4318181818181818,0.3457792207792207,0.2224025974025973,0.0405844155844155,0.0064935064935064,0.060064935064935,0.0941558441558441,0.0146103896103896,0.0227272727272727,0.0211038961038961,0.0568181818181818,0.0811688311688311,0.125,0.0211038961038961,0.0665584415584415,0.0227272727272727,0.0762987012987013,0.0746753246753246,0.0925324675324675,0.0584415584415584,0.0373376623376623,0.0048701298701298,0.0227272727272727,7.8535,136,251,160,39,231,385,204,109,95,1,1,0.2592241261835541,0.2248231632556823,267.1353221447528,0.2512941896236241,0.03898849797023,0.0028726064823383,0.0001034575159358,0.4913988924571735,0.2248231632556823,1,1,6183.A0A5K4EZC2,A0A5K4EZC2,616,Uncharacterized protein.
6183.A0A5K4EZD9,114,0.0526315789473684,0.3245614035087719,0.4473684210526315,0.2280701754385964,0.0614035087719298,0.0087719298245614,0.0263157894736842,0.0614035087719298,0.0175438596491228,0.0614035087719298,0.0175438596491228,0.0350877192982456,0.2017543859649122,0.0701754385964912,0.0350877192982456,0.0263157894736842,0.0701754385964912,0.0350877192982456,0.0614035087719298,0.0614035087719298,0.0526315789473684,0.0614035087719298,0.0175438596491228,0.0175438596491228,11.1474,28,49,26,8,52,62,42,32,10,1,1,0.3263822181382467,0.4633401019270584,403.6828075877458,0.5034723926701368,0.0758626522327469,0.0074214144815659,7.646475610850998e-05,0.5003586565466598,0.4633401019270584,1,1,6183.A0A5K4EZD9,A0A5K4EZD9,114,Uncharacterized protein.
6183.A0A5K4EZK0,447,0.0604026845637583,0.2953020134228188,0.4272930648769575,0.2774049217002237,0.0335570469798657,0.0067114093959731,0.0536912751677852,0.0536912751677852,0.0335570469798657,0.0313199105145413,0.0313199105145413,0.046979865771812,0.1185682326621924,0.0671140939597315,0.0089485458612975,0.0782997762863534,0.0380313199105145,0.0492170022371364,0.0827740492170022,0.1073825503355704,0.0626398210290827,0.0693512304250559,0.0067114093959731,0.0201342281879194,10.8942,108,215,97,41,162,285,152,104,48,1,1,0.3043480023771984,0.4304415572705781,386.4234613277455,0.4772333965906543,0.0713802435723951,0.0061887028356333,7.417485005792336e-05,0.4980351745220533,0.4294215535803635,1,1,6183.A0A5K4EZK0,A0A5K4EZK0,447,Uncharacterized protein.
6183.A0A5K4EZM8,1090,0.0715596330275229,0.3155963302752294,0.3614678899082569,0.3229357798165138,0.0311926605504587,0.0256880733944954,0.0779816513761468,0.0660550458715596,0.0385321100917431,0.0302752293577981,0.0311926605504587,0.0761467889908256,0.0596330275229357,0.1238532110091743,0.0137614678899082,0.0688073394495412,0.0275229357798165,0.0403669724770642,0.0403669724770642,0.0972477064220183,0.0633027522935779,0.055045871559633,0.0073394495412844,0.0256880733944954,4.9783,270,520,312,112,496,594,300,143,157,1,1,0.2236462002730319,0.2251081162626974,270.6569592926604,0.2898994479444285,0.0413565629228687,0.0030057897485699,0.0001183391181403,0.482276388265518,0.2251081162626974,1,1,6183.A0A5K4EZM8,A0A5K4EZM8,1090,Uncharacterized protein.
6183.A0A5K4EZQ1,458,0.0829694323144104,0.2729257641921397,0.4104803493449782,0.316593886462882,0.0327510917030567,0.019650655021834,0.0633187772925764,0.0349344978165938,0.0436681222707423,0.037117903930131,0.0218340611353711,0.0873362445414847,0.0502183406113537,0.1026200873362445,0.0262008733624454,0.111353711790393,0.0502183406113537,0.0414847161572052,0.0349344978165938,0.0982532751091703,0.0633187772925764,0.0414847161572052,0.0,0.0393013100436681,6.3366,115,237,121,48,220,238,94,49,45,1,1,0.2797655134761391,0.3423128874973153,454.1327170137423,0.4342501284342398,0.0898173207036535,0.0076463113859105,0.0001484324131063,0.5014532514715463,0.3423128874973153,1,1,6183.A0A5K4EZQ1,A0A5K4EZQ1,458,Uncharacterized protein.
6183.A0A5K4EZS8,542,0.1180811808118081,0.2712177121771217,0.3487084870848709,0.3800738007380074,0.055350553505535,0.025830258302583,0.0535055350553505,0.047970479704797,0.059040590405904,0.0645756457564575,0.0313653136531365,0.0793357933579335,0.0645756457564575,0.0793357933579335,0.029520295202952,0.0387453874538745,0.051660516605166,0.0166051660516605,0.0424354243542435,0.0756457564575645,0.059040590405904,0.066420664206642,0.011070110701107,0.047970479704797,7.89,152,266,152,81,309,233,130,75,55,1,1,0.254131535229995,0.2001137323301123,340.1310604197926,0.2409138585051764,0.0581021650879567,0.0046852005317711,0.0001178456319756,0.500315828620909,0.2001137323301123,1,1,6183.A0A5K4EZS8,A0A5K4EZS8,542,Uncharacterized protein.
6183.A0A5K4EZT6,446,0.085201793721973,0.2959641255605381,0.3408071748878923,0.3632286995515694,0.0582959641255605,0.0224215246636771,0.0717488789237668,0.0627802690582959,0.0246636771300448,0.0493273542600896,0.0358744394618834,0.0695067264573991,0.0426008968609865,0.0829596412556053,0.0134529147982062,0.0381165919282511,0.0448430493273542,0.0313901345291479,0.0470852017937219,0.0941704035874439,0.0829596412556053,0.0672645739910313,0.0291479820627802,0.0313901345291479,5.0867,137,236,124,54,220,226,116,56,60,1,1,0.3066207962131567,0.3928331403553477,486.1396763874624,0.4946969674466347,0.0980209742895805,0.0090354188481755,0.0001379904366992,0.5067351387757328,0.3928331403553477,1,1,6183.A0A5K4EZT6,A0A5K4EZT6,446,Uncharacterized protein.
6183.A0A5K4EZW4,336,0.1160714285714285,0.3214285714285714,0.3630952380952381,0.3154761904761905,0.0595238095238095,0.0148809523809523,0.0773809523809523,0.0595238095238095,0.0625,0.0535714285714285,0.0178571428571428,0.0386904761904761,0.056547619047619,0.1011904761904761,0.0119047619047619,0.056547619047619,0.050595238095238,0.0208333333333333,0.0684523809523809,0.0684523809523809,0.050595238095238,0.0773809523809523,0.0089285714285714,0.0446428571428571,6.2538,83,171,93,45,176,160,94,48,46,1,1,0.2792447998510086,0.3231880356433396,386.995528367654,0.3954239353326884,0.071041948579161,0.0063961863851572,5.0419732068064974e-05,0.5014747619919423,0.3231880356433396,1,1,6183.A0A5K4EZW4,A0A5K4EZW4,336,DNA polymerase.
6183.A0A5K4EZW8,822,0.0802919708029197,0.2871046228710462,0.4270072992700729,0.2858880778588808,0.0401459854014598,0.0145985401459854,0.0632603406326034,0.0437956204379562,0.0401459854014598,0.0437956204379562,0.0267639902676399,0.0523114355231143,0.0802919708029197,0.0985401459854014,0.0158150851581508,0.0827250608272506,0.0583941605839416,0.0425790754257907,0.0462287104622871,0.0985401459854014,0.0669099756690997,0.0450121654501216,0.0097323600973236,0.0304136253041362,9.2459,217,422,194,88,369,453,214,126,88,1,1,0.2121667453115577,0.2120662479307422,279.7172910161941,0.2726444187755214,0.042540595399188,0.0027765838761378,0.0001614783207471,0.49117178486434,0.2120662479307422,1,1,6183.A0A5K4EZW8,A0A5K4EZW8,822,Serine/threonine kinase.
6183.A0A5K4EZY4,373,0.0804289544235924,0.3270777479892761,0.3833780160857908,0.289544235924933,0.03485254691689,0.0160857908847185,0.0884718498659517,0.0536193029490616,0.0402144772117962,0.0402144772117962,0.0241286863270777,0.064343163538874,0.0616621983914209,0.1260053619302949,0.0241286863270777,0.0455764075067024,0.0563002680965147,0.0375335120643431,0.0509383378016085,0.0911528150134048,0.0509383378016085,0.0536193029490616,0.0053619302949061,0.03485254691689,5.2887,87,178,104,39,185,188,104,51,53,1,1,0.2985780260089258,0.3757836874164314,320.5546662260598,0.4008920781952503,0.0537889039242219,0.0053278327612989,3.774312037491884e-05,0.492433852213823,0.3757836874164314,1,1,6183.A0A5K4EZY4,A0A5K4EZY4,373,Acylaminoacyl-peptidase (S09 family).
6183.A0A5K4EZZ9,550,0.0818181818181818,0.3127272727272727,0.3290909090909091,0.3581818181818182,0.0654545454545454,0.0236363636363636,0.0545454545454545,0.0563636363636363,0.0436363636363636,0.0581818181818181,0.0254545454545454,0.0909090909090909,0.0545454545454545,0.0727272727272727,0.0218181818181818,0.0327272727272727,0.0345454545454545,0.0454545454545454,0.0509090909090909,0.0945454545454545,0.0545454545454545,0.0818181818181818,0.0109090909090909,0.0272727272727272,6.9693,163,275,171,59,292,258,133,72,61,1,1,0.2574039665215417,0.2783463296682581,529.4599649118182,0.4322579101881877,0.1088464140730717,0.007761796906881,0.0001597819498014,0.5159720903719008,0.2783463296682581,1,1,6183.A0A5K4EZZ9,A0A5K4EZZ9,550,Uncharacterized protein.
6183.A0A5K4F001,605,0.0578512396694214,0.3223140495867769,0.4066115702479338,0.2710743801652892,0.0479338842975206,0.0165289256198347,0.0512396694214876,0.0628099173553719,0.0314049586776859,0.0776859504132231,0.024793388429752,0.0512396694214876,0.0512396694214876,0.1107438016528925,0.0132231404958677,0.0628099173553719,0.0413223140495867,0.0380165289256198,0.0495867768595041,0.1223140495867768,0.0578512396694214,0.0628099173553719,0.0,0.0264462809917355,6.4513,195,327,165,50,290,315,145,76,69,1,1,0.273725134150458,0.4317034647309876,291.14091611103584,0.4482230792423287,0.0461772665764546,0.0032261742365168,1.426134764197586e-05,0.4883199520282438,0.4317034647309876,1,1,6183.A0A5K4F001,A0A5K4F001,605,Uncharacterized protein.
6183.A0A5K4F065,119,0.0504201680672268,0.2857142857142857,0.453781512605042,0.2605042016806723,0.0252100840336134,0.0084033613445378,0.0588235294117647,0.0168067226890756,0.0252100840336134,0.042016806722689,0.0252100840336134,0.0336134453781512,0.1428571428571428,0.1092436974789916,0.0252100840336134,0.0924369747899159,0.0252100840336134,0.042016806722689,0.0672268907563025,0.0924369747899159,0.0672268907563025,0.0756302521008403,0.0,0.0252100840336134,11.0647,28,58,29,9,47,72,37,28,9,1,1,0.2738469059661922,0.3832893678850033,285.8473316576857,0.4082182801396102,0.0450778078484438,0.0034959658670376,6.0418586958248935e-05,0.4857834885333952,0.3832893678850033,1,1,6183.A0A5K4F065,A0A5K4F065,119,Uncharacterized protein.
6183.A0A5K4F079,264,0.1212121212121212,0.2992424242424242,0.356060606060606,0.3446969696969696,0.0833333333333333,0.0151515151515151,0.0492424242424242,0.0568181818181818,0.034090909090909,0.1136363636363636,0.0227272727272727,0.0643939393939393,0.0719696969696969,0.0795454545454545,0.0265151515151515,0.0416666666666666,0.0189393939393939,0.0113636363636363,0.0416666666666666,0.0606060606060606,0.0681818181818181,0.053030303030303,0.0113636363636363,0.0757575757575757,8.0919,90,133,74,38,152,112,64,36,28,1,1,0.341522376943812,0.3255803354399611,467.634238574444,0.3851691151016163,0.0921008119079837,0.0106199928337736,0.0001393993665433,0.5121070462395373,0.3255803354399611,1,1,6183.A0A5K4F079,A0A5K4F079,264,Uncharacterized protein.
6183.A0A5K4F083,405,0.074074074074074,0.3259259259259259,0.3604938271604938,0.3135802469135803,0.0567901234567901,0.0296296296296296,0.0518518518518518,0.0419753086419753,0.0296296296296296,0.0567901234567901,0.0296296296296296,0.0444444444444444,0.037037037037037,0.1135802469135802,0.0098765432098765,0.0592592592592592,0.0493827160493827,0.0543209876543209,0.0493827160493827,0.1061728395061728,0.0543209876543209,0.0814814814814814,0.0172839506172839,0.0271604938271604,6.8943,123,221,120,42,209,196,85,47,38,1,1,0.3114546172478218,0.3347005935241229,345.3572866494218,0.3711469397467646,0.0604702300405954,0.005932067490945,6.129435764628513e-05,0.4941197705548061,0.3347005935241229,1,1,6183.A0A5K4F083,A0A5K4F083,405,Uncharacterized protein.
6183.A0A5K4F085,666,0.063063063063063,0.3138138138138138,0.4069069069069069,0.2792792792792792,0.051051051051051,0.021021021021021,0.0495495495495495,0.06006006006006,0.0345345345345345,0.0765765765765765,0.027027027027027,0.0495495495495495,0.0525525525525525,0.1051051051051051,0.0135135135135135,0.0645645645645645,0.0375375375375375,0.036036036036036,0.048048048048048,0.1261261261261261,0.057057057057057,0.0615615615615615,0.003003003003003,0.0255255255255255,6.7695,221,363,178,60,319,347,158,85,73,1,1,0.2723122360787497,0.4283054506206152,290.71669888440505,0.4455814330646043,0.0460926928281461,0.0031996725651253,1.4168042886655707e-05,0.4880956808298675,0.4283054506206152,1,1,6183.A0A5K4F085,A0A5K4F085,666,Uncharacterized protein.
6183.A0A5K4F0A0,683,0.089311859443631,0.2840409956076135,0.4026354319180087,0.3133235724743778,0.027818448023426,0.0292825768667642,0.0556368960468521,0.0497803806734992,0.0439238653001464,0.0366032210834553,0.0248901903367496,0.0644216691068814,0.0673499267935578,0.109809663250366,0.0146412884333821,0.0658857979502196,0.0541727672035139,0.0336749633967789,0.048316251830161,0.1229868228404099,0.0366032210834553,0.068814055636896,0.0204978038067349,0.0248901903367496,8.1578,173,340,185,78,338,345,168,96,72,1,1,0.2928700999626908,0.305030225722367,422.6689189170263,0.3814888957197721,0.0803450608930987,0.007190408356435,9.334036537527832e-05,0.5061646887580602,0.305030225722367,1,1,6183.A0A5K4F0A0,A0A5K4F0A0,683,Uncharacterized protein.
6183.A0A5K4F0C8,2325,0.0843010752688172,0.3165591397849462,0.3436559139784946,0.3397849462365592,0.0494623655913978,0.0111827956989247,0.0477419354838709,0.053763440860215,0.0309677419354838,0.0486021505376344,0.0232258064516129,0.0821505376344086,0.0434408602150537,0.0847311827956989,0.0202150537634408,0.0610752688172043,0.0632258064516129,0.0529032258064516,0.0554838709677419,0.0795698924731182,0.0804301075268817,0.0584946236559139,0.0124731182795698,0.0408602150537634,7.2691,626,1162,639,250,1168,1157,520,284,236,1,1,0.3358988346988493,0.384499586317419,412.8606748775303,0.4659145200648483,0.0777232746955345,0.0092257310478495,0.0001472494367644,0.5052895769171921,0.384499586317419,1,1,6183.A0A5K4F0C8,A0A5K4F0C8,2325,Uncharacterized protein.
6183.A0A5K4F0E1,2217,0.0342805593143888,0.4691023906179521,0.3229589535408209,0.2079386558412269,0.0509697789806044,0.0099233198015336,0.0545782589084348,0.1249436175011276,0.0126296797474064,0.020297699594046,0.018042399639152,0.0545782589084348,0.0875056382498872,0.1317095173658096,0.018042399639152,0.072169598556608,0.0144339197113216,0.0771312584573748,0.0663058186738836,0.0739738385205232,0.047361299052774,0.0437528191249436,0.0063148398737032,0.0153360396932792,5.3341,449,859,623,116,838,1379,779,381,398,1,1,0.3979461072482217,0.4269880332376755,505.4908308679399,0.4886941864183917,0.1025033829499323,0.0146166272914051,0.0002102448885276,0.5133438568285319,0.4269880332376755,1,1,6183.A0A5K4F0E1,A0A5K4F0E1,2217,Uncharacterized protein.
6183.A0A5K4F0F8,655,0.0702290076335877,0.3221374045801526,0.3709923664122136,0.3068702290076336,0.0503816793893129,0.0091603053435114,0.0625954198473282,0.0595419847328244,0.0427480916030534,0.0610687022900763,0.0396946564885496,0.048854961832061,0.0396946564885496,0.0961832061068702,0.0305343511450381,0.0396946564885496,0.065648854961832,0.0381679389312977,0.0473282442748091,0.1022900763358778,0.0687022900763358,0.0702290076335877,0.0076335877862595,0.0198473282442748,5.793,191,347,174,72,329,326,163,83,80,1,1,0.3421526866474838,0.3321754329680784,451.6582056594352,0.4017075101908773,0.0881258457374831,0.0105094152094667,0.000173848119612,0.5084542297997633,0.3321754329680784,1,1,6183.A0A5K4F0F8,A0A5K4F0F8,655,Uncharacterized protein.
6183.A0A5K4F0G3,366,0.0765027322404371,0.2978142076502732,0.4234972677595628,0.2786885245901639,0.0491803278688524,0.0136612021857923,0.0437158469945355,0.0464480874316939,0.040983606557377,0.0519125683060109,0.0327868852459016,0.0519125683060109,0.0765027322404371,0.0983606557377049,0.0191256830601092,0.0792349726775956,0.0655737704918032,0.040983606557377,0.0437158469945355,0.1065573770491803,0.0655737704918032,0.0382513661202185,0.0191256830601092,0.0163934426229508,9.8708,105,188,87,40,170,196,89,56,33,1,1,0.2391063592088647,0.265209131680822,295.9070434298612,0.2849318677201472,0.0468538565629228,0.0030673527263659,5.329417359129381e-05,0.4926621286845698,0.265209131680822,1,1,6183.A0A5K4F0G3,A0A5K4F0G3,366,Uncharacterized protein.
6183.A0A5K4F0H9,652,0.0935582822085889,0.312883435582822,0.3742331288343558,0.312883435582822,0.0766871165644171,0.0153374233128834,0.053680981595092,0.0383435582822085,0.0245398773006134,0.0828220858895705,0.0460122699386503,0.0659509202453987,0.0552147239263803,0.0797546012269938,0.0260736196319018,0.0490797546012269,0.0521472392638036,0.0368098159509202,0.0552147239263803,0.0812883435582822,0.0352760736196319,0.0567484662576687,0.0184049079754601,0.0506134969325153,9.0472,190,328,182,91,358,294,162,102,60,1,1,0.2986817476114539,0.3015975970410866,401.392686038469,0.3691617704358633,0.074594046008119,0.0073270656882185,0.0001209393387936,0.5048095540010432,0.3015975970410866,1,1,6183.A0A5K4F0H9,A0A5K4F0H9,652,Uncharacterized protein.
6183.A0A5K4F0I6,1012,0.0523715415019762,0.308300395256917,0.4387351778656126,0.2529644268774703,0.0533596837944664,0.0197628458498023,0.0592885375494071,0.0513833992094861,0.025691699604743,0.0632411067193675,0.0197628458498023,0.0632411067193675,0.0849802371541501,0.0928853754940711,0.0177865612648221,0.0642292490118577,0.050395256916996,0.0355731225296442,0.0573122529644268,0.116600790513834,0.0494071146245059,0.0484189723320158,0.0098814229249011,0.016798418972332,9.7379,306,531,261,73,467,545,276,164,112,1,1,0.2801181352088097,0.3419133336542009,369.1271169799034,0.4090703201134558,0.0668132611637347,0.005980189029132,6.29753921962407e-05,0.4961539619538306,0.3419133336542009,1,1,6183.A0A5K4F0I6,A0A5K4F0I6,1012,Uncharacterized protein.
6183.A0A5K4F0J4,1380,0.0985507246376811,0.327536231884058,0.3391304347826087,0.3333333333333333,0.0369565217391304,0.0195652173913043,0.0579710144927536,0.0557971014492753,0.0507246376811594,0.0420289855072463,0.0289855072463768,0.0702898550724637,0.0413043478260869,0.1188405797101449,0.017391304347826,0.0637681159420289,0.044927536231884,0.0420289855072463,0.0565217391304347,0.0891304347826087,0.0681159420289855,0.0478260869565217,0.0094202898550724,0.0384057971014492,6.4253,353,649,378,176,685,695,332,175,157,1,1,0.2498106537803433,0.3463395638629283,218.00855618738527,0.3588036157606052,0.0274864682002706,0.0022638545311748,2.284146645732464e-05,0.4770025971746433,0.3378537511870845,1,1,6183.A0A5K4F0J4,A0A5K4F0J4,1380,Uncharacterized protein.
