#string_protein_id	preferred_name	protein_size	annotation
6183.A0A5K4F1Z4	A0A5K4F1Z4	1178	Uncharacterized protein.
6183.A0A5K4F1Z6	A0A5K4F1Z6	643	Uncharacterized protein.
6183.A0A5K4F1Z7	A0A5K4F1Z7	204	Uncharacterized protein.
6183.A0A5K4F1Z8	A0A5K4F1Z8	116	Uncharacterized protein.
6183.A0A5K4F200	A0A5K4F200	700	Uncharacterized protein.
6183.A0A5K4F201	A0A5K4F201	99	Uncharacterized protein.
6183.A0A5K4F202	A0A5K4F202	445	Uncharacterized protein.
6183.A0A5K4F203	A0A5K4F203	1126	Uncharacterized protein.
6183.A0A5K4F204	A0A5K4F204	409	Uncharacterized protein.
6183.A0A5K4F205	A0A5K4F205	117	Uncharacterized protein.
6183.A0A5K4F206	A0A5K4F206	650	Uncharacterized protein.
6183.A0A5K4F207	A0A5K4F207	495	Uncharacterized protein.
6183.A0A5K4F208	A0A5K4F208	4526	Uncharacterized protein.
6183.A0A5K4F209	A0A5K4F209	795	Uncharacterized protein.
6183.A0A5K4F210	A0A5K4F210	370	Uncharacterized protein.
6183.A0A5K4F212	A0A5K4F212	321	Uncharacterized protein.
6183.A0A5K4F214	A0A5K4F214	938	Uncharacterized protein.
6183.A0A5K4F215	A0A5K4F215	453	Uncharacterized protein.
6183.A0A5K4F217	A0A5K4F217	766	Uncharacterized protein.
6183.A0A5K4F218	A0A5K4F218	293	Putative na+/myo-inositol cotransporter.
6183.A0A5K4F219	A0A5K4F219	118	Uncharacterized protein.
6183.A0A5K4F220	A0A5K4F220	4481	Uncharacterized protein.
6183.A0A5K4F221	A0A5K4F221	444	Uncharacterized protein.
6183.A0A5K4F222	A0A5K4F222	548	Uncharacterized protein.
6183.A0A5K4F223	A0A5K4F223	323	Uncharacterized protein.
6183.A0A5K4F224	A0A5K4F224	849	Uncharacterized protein.
6183.A0A5K4F225	A0A5K4F225	285	Uncharacterized protein.
6183.A0A5K4F226	A0A5K4F226	101	Uncharacterized protein.
6183.A0A5K4F227	A0A5K4F227	1118	Uncharacterized protein.
6183.A0A5K4F228	A0A5K4F228	2050	Uncharacterized protein.
6183.A0A5K4F229	A0A5K4F229	537	Uncharacterized protein.
6183.A0A5K4F230	A0A5K4F230	136	Uncharacterized protein.
6183.A0A5K4F231	A0A5K4F231	354	Uncharacterized protein.
6183.A0A5K4F232	A0A5K4F232	917	Uncharacterized protein.
6183.A0A5K4F233	A0A5K4F233	224	Uncharacterized protein.
6183.A0A5K4F234	A0A5K4F234	1306	Uncharacterized protein.
6183.A0A5K4F235	A0A5K4F235	887	Uncharacterized protein.
6183.A0A5K4F236	A0A5K4F236	795	Uncharacterized protein.
6183.A0A5K4F237	A0A5K4F237	284	Uncharacterized protein.
6183.A0A5K4F238	A0A5K4F238	1216	Uncharacterized protein.
6183.A0A5K4F239	A0A5K4F239	1467	Integrin.
6183.A0A5K4F240	A0A5K4F240	387	Uncharacterized protein.
6183.A0A5K4F241	A0A5K4F241	405	Uncharacterized protein.
6183.A0A5K4F242	A0A5K4F242	707	Uncharacterized protein.
6183.A0A5K4F243	A0A5K4F243	532	Uncharacterized protein.
6183.A0A5K4F244	A0A5K4F244	469	Uncharacterized protein.
6183.A0A5K4F245	A0A5K4F245	231	Uncharacterized protein.
6183.A0A5K4F246	A0A5K4F246	220	Uncharacterized protein.
6183.A0A5K4F247	A0A5K4F247	225	Uncharacterized protein.
6183.A0A5K4F248	A0A5K4F248	239	Uncharacterized protein.
6183.A0A5K4F249	A0A5K4F249	1679	Uncharacterized protein.
6183.A0A5K4F250	A0A5K4F250	1572	Uncharacterized protein.
6183.A0A5K4F252	A0A5K4F252	722	Putative 12-lipoxygenase.
6183.A0A5K4F253	A0A5K4F253	2124	Uncharacterized protein.
6183.A0A5K4F254	A0A5K4F254	146	Nucleoside diphosphate kinase.
6183.A0A5K4F255	A0A5K4F255	3373	Uncharacterized protein.
6183.A0A5K4F256	A0A5K4F256	380	Uncharacterized protein.
6183.A0A5K4F257	A0A5K4F257	586	Uncharacterized protein.
6183.A0A5K4F258	A0A5K4F258	2487	Uncharacterized protein.
6183.A0A5K4F259	A0A5K4F259	410	Uncharacterized protein.
6183.A0A5K4F260	A0A5K4F260	1292	Uncharacterized protein.
6183.A0A5K4F261	A0A5K4F261	963	Uncharacterized protein.
6183.A0A5K4F262	A0A5K4F262	1626	Uncharacterized protein.
6183.A0A5K4F263	A0A5K4F263	706	Uncharacterized protein.
6183.A0A5K4F264	A0A5K4F264	452	Uncharacterized protein.
6183.A0A5K4F265	A0A5K4F265	872	Uncharacterized protein.
6183.A0A5K4F266	A0A5K4F266	513	Uncharacterized protein.
6183.A0A5K4F267	A0A5K4F267	1948	Uncharacterized protein.
6183.A0A5K4F268	A0A5K4F268	84	Uncharacterized protein.
6183.A0A5K4F269	A0A5K4F269	272	Uncharacterized protein.
6183.A0A5K4F270	A0A5K4F270	280	Uncharacterized protein.
6183.A0A5K4F271	A0A5K4F271	294	Uncharacterized protein.
6183.A0A5K4F272	A0A5K4F272	371	Uncharacterized protein.
6183.A0A5K4F273	A0A5K4F273	431	Uncharacterized protein.
6183.A0A5K4F274	A0A5K4F274	398	Uncharacterized protein.
6183.A0A5K4F275	A0A5K4F275	1230	Uncharacterized protein.
6183.A0A5K4F276	A0A5K4F276	1304	Uncharacterized protein.
6183.A0A5K4F277	A0A5K4F277	90	Uncharacterized protein.
6183.A0A5K4F278	A0A5K4F278	1324	Transcriptional cofactor CA150.
6183.A0A5K4F279	A0A5K4F279	1455	Uncharacterized protein.
6183.A0A5K4F280	A0A5K4F280	1355	Uncharacterized protein.
6183.A0A5K4F281	A0A5K4F281	1198	Uncharacterized protein.
6183.A0A5K4F282	A0A5K4F282	2056	Uncharacterized protein.
6183.A0A5K4F283	A0A5K4F283	207	Uncharacterized protein.
6183.A0A5K4F284	A0A5K4F284	2739	Uncharacterized protein.
6183.A0A5K4F285	A0A5K4F285	289	Uncharacterized protein.
6183.A0A5K4F286	A0A5K4F286	806	Uncharacterized protein.
6183.A0A5K4F288	A0A5K4F288	1040	Kettin/titin-related protein.
6183.A0A5K4F289	A0A5K4F289	2035	Uncharacterized protein.
6183.A0A5K4F290	A0A5K4F290	336	Uncharacterized protein.
6183.A0A5K4F291	A0A5K4F291	1111	Uncharacterized protein.
6183.A0A5K4F292	A0A5K4F292	377	Uncharacterized protein.
6183.A0A5K4F293	A0A5K4F293	451	Uncharacterized protein.
6183.A0A5K4F294	A0A5K4F294	444	Uncharacterized protein.
6183.A0A5K4F295	A0A5K4F295	931	Uncharacterized protein.
6183.A0A5K4F296	A0A5K4F296	334	Uncharacterized protein.
6183.A0A5K4F297	A0A5K4F297	1396	Uncharacterized protein.
6183.A0A5K4F298	A0A5K4F298	141	Uncharacterized protein.
6183.A0A5K4F299	A0A5K4F299	200	Uncharacterized protein.
6183.A0A5K4F2A0	A0A5K4F2A0	340	Uncharacterized protein.
6183.A0A5K4F2A1	A0A5K4F2A1	638	Uncharacterized protein.
6183.A0A5K4F2A2	A0A5K4F2A2	890	Uncharacterized protein.
6183.A0A5K4F2A3	A0A5K4F2A3	59	Uncharacterized protein.
6183.A0A5K4F2A4	A0A5K4F2A4	836	Uncharacterized protein.
6183.A0A5K4F2A5	A0A5K4F2A5	4106	Uncharacterized protein.
6183.A0A5K4F2A6	A0A5K4F2A6	396	GDP-L-fucose transporter.
6183.A0A5K4F2A7	A0A5K4F2A7	99	Uncharacterized protein.
6183.A0A5K4F2A8	A0A5K4F2A8	1453	Putative cation-transporting atpase worm.
6183.A0A5K4F2A9	A0A5K4F2A9	75	Smp_210610.
6183.A0A5K4F2B0	A0A5K4F2B0	108	Uncharacterized protein.
6183.A0A5K4F2B2	A0A5K4F2B2	1388	Uncharacterized protein.
6183.A0A5K4F2B3	A0A5K4F2B3	1281	Uncharacterized protein.
6183.A0A5K4F2B4	A0A5K4F2B4	662	Uncharacterized protein.
6183.A0A5K4F2B5	A0A5K4F2B5	72	Uncharacterized protein.
6183.A0A5K4F2B7	A0A5K4F2B7	161	Uncharacterized protein.
6183.A0A5K4F2B8	A0A5K4F2B8	551	Uncharacterized protein.
6183.A0A5K4F2B9	A0A5K4F2B9	892	Uncharacterized protein.
6183.A0A5K4F2C0	A0A5K4F2C0	142	Uncharacterized protein.
6183.A0A5K4F2C2	A0A5K4F2C2	1279	Uncharacterized protein.
6183.A0A5K4F2C3	A0A5K4F2C3	304	Uncharacterized protein.
6183.A0A5K4F2C4	A0A5K4F2C4	255	Uncharacterized protein.
6183.A0A5K4F2C5	A0A5K4F2C5	84	Uncharacterized protein.
6183.A0A5K4F2C6	A0A5K4F2C6	497	Putative plakoglobin.
6183.A0A5K4F2C7	A0A5K4F2C7	1117	Uncharacterized protein.
6183.A0A5K4F2C8	A0A5K4F2C8	1452	Putative protocadherin alpha.
6183.A0A5K4F2C9	A0A5K4F2C9	721	Uncharacterized protein.
6183.A0A5K4F2D0	A0A5K4F2D0	1644	DNA polymerase.
6183.A0A5K4F2D3	A0A5K4F2D3	370	Uncharacterized protein.
6183.A0A5K4F2D4	A0A5K4F2D4	301	Putative na+/myo-inositol cotransporter.
6183.A0A5K4F2D5	A0A5K4F2D5	200	Uncharacterized protein.
6183.A0A5K4F2D6	A0A5K4F2D6	157	Uncharacterized protein.
6183.A0A5K4F2D7	A0A5K4F2D7	364	Uncharacterized protein.
6183.A0A5K4F2D8	A0A5K4F2D8	1121	Uncharacterized protein.
6183.A0A5K4F2D9	A0A5K4F2D9	540	Uncharacterized protein.
6183.A0A5K4F2E0	A0A5K4F2E0	952	Uncharacterized protein.
6183.A0A5K4F2E1	A0A5K4F2E1	237	Uncharacterized protein.
6183.A0A5K4F2E2	A0A5K4F2E2	592	Uncharacterized protein.
6183.A0A5K4F2E4	A0A5K4F2E4	575	Uncharacterized protein.
6183.A0A5K4F2E5	A0A5K4F2E5	1716	Uncharacterized protein.
6183.A0A5K4F2E6	A0A5K4F2E6	595	Uncharacterized protein.
6183.A0A5K4F2E7	A0A5K4F2E7	231	Uncharacterized protein.
6183.A0A5K4F2E8	A0A5K4F2E8	484	Uncharacterized protein.
6183.A0A5K4F2E9	A0A5K4F2E9	850	Uncharacterized protein.
6183.A0A5K4F2F0	A0A5K4F2F0	211	Uncharacterized protein.
6183.A0A5K4F2F1	A0A5K4F2F1	1078	Uncharacterized protein.
6183.A0A5K4F2F2	A0A5K4F2F2	245	Uncharacterized protein.
6183.A0A5K4F2F3	A0A5K4F2F3	366	Uncharacterized protein.
6183.A0A5K4F2F4	A0A5K4F2F4	168	Uncharacterized protein.
6183.A0A5K4F2F5	A0A5K4F2F5	1166	Uncharacterized protein.
6183.A0A5K4F2F6	A0A5K4F2F6	767	Uncharacterized protein.
6183.A0A5K4F2F7	A0A5K4F2F7	425	Uncharacterized protein.
6183.A0A5K4F2F8	A0A5K4F2F8	274	Uncharacterized protein.
6183.A0A5K4F2F9	A0A5K4F2F9	192	Uncharacterized protein.
6183.A0A5K4F2G0	A0A5K4F2G0	333	Uncharacterized protein.
6183.A0A5K4F2G1	A0A5K4F2G1	595	Uncharacterized protein.
6183.A0A5K4F2G2	A0A5K4F2G2	1934	Uncharacterized protein.
6183.A0A5K4F2G3	A0A5K4F2G3	856	Uncharacterized protein.
6183.A0A5K4F2G5	A0A5K4F2G5	2113	Uncharacterized protein.
6183.A0A5K4F2G6	A0A5K4F2G6	353	Uncharacterized protein.
6183.A0A5K4F2G7	A0A5K4F2G7	816	Putative dead box ATP-dependent RNA helicase.
6183.A0A5K4F2G8	A0A5K4F2G8	363	Uncharacterized protein.
6183.A0A5K4F2G9	A0A5K4F2G9	560	Uncharacterized protein.
6183.A0A5K4F2H0	A0A5K4F2H0	1634	Uncharacterized protein.
6183.A0A5K4F2H1	A0A5K4F2H1	460	Uncharacterized protein.
6183.A0A5K4F2H2	A0A5K4F2H2	435	Uncharacterized protein.
6183.A0A5K4F2H3	A0A5K4F2H3	1970	Uncharacterized protein.
6183.A0A5K4F2H4	A0A5K4F2H4	242	Uncharacterized protein.
6183.A0A5K4F2H5	A0A5K4F2H5	715	Uncharacterized protein.
6183.A0A5K4F2H6	A0A5K4F2H6	392	Uncharacterized protein.
6183.A0A5K4F2H7	A0A5K4F2H7	698	Uncharacterized protein.
6183.A0A5K4F2H8	A0A5K4F2H8	287	Uncharacterized protein.
6183.A0A5K4F2H9	A0A5K4F2H9	1727	Uncharacterized protein.
6183.A0A5K4F2I0	A0A5K4F2I0	1777	Uncharacterized protein.
6183.A0A5K4F2I1	A0A5K4F2I1	288	Uncharacterized protein.
6183.A0A5K4F2I2	A0A5K4F2I2	540	Uncharacterized protein.
6183.A0A5K4F2I3	A0A5K4F2I3	1667	Uncharacterized protein.
6183.A0A5K4F2I4	A0A5K4F2I4	224	Uncharacterized protein.
6183.A0A5K4F2I5	A0A5K4F2I5	3112	Uncharacterized protein.
6183.A0A5K4F2I6	A0A5K4F2I6	741	Uncharacterized protein.
6183.A0A5K4F2I7	A0A5K4F2I7	1791	Uncharacterized protein.
6183.A0A5K4F2I8	A0A5K4F2I8	40	Uncharacterized protein.
6183.A0A5K4F2J0	A0A5K4F2J0	1309	Uncharacterized protein.
6183.A0A5K4F2J2	A0A5K4F2J2	511	Uncharacterized protein.
6183.A0A5K4F2J3	A0A5K4F2J3	243	Uncharacterized protein.
6183.A0A5K4F2J4	A0A5K4F2J4	664	Uncharacterized protein.
6183.A0A5K4F2J5	A0A5K4F2J5	4054	Uncharacterized protein.
6183.A0A5K4F2J6	A0A5K4F2J6	2730	Uncharacterized protein.
6183.A0A5K4F2J7	A0A5K4F2J7	644	Serine/threonine-protein phosphatase.
6183.A0A5K4F2J9	A0A5K4F2J9	632	Uncharacterized protein.
6183.A0A5K4F2K0	A0A5K4F2K0	2946	Uncharacterized protein.
6183.A0A5K4F2K2	A0A5K4F2K2	128	O-linked n-acetylglucosamine transferase, ogt,putative.
6183.A0A5K4F2K3	A0A5K4F2K3	2289	Uncharacterized protein.
6183.A0A5K4F2K4	A0A5K4F2K4	201	Uncharacterized protein.
6183.A0A5K4F2K5	A0A5K4F2K5	182	Developmentally regulated antigen 10.3.
6183.A0A5K4F2K6	A0A5K4F2K6	330	Uncharacterized protein.
6183.A0A5K4F2K7	A0A5K4F2K7	1080	Uncharacterized protein.
6183.A0A5K4F2K9	A0A5K4F2K9	423	Uncharacterized protein.
6183.A0A5K4F2L0	A0A5K4F2L0	1450	Uncharacterized protein.
6183.A0A5K4F2L1	A0A5K4F2L1	120	Uncharacterized protein.
6183.A0A5K4F2L2	A0A5K4F2L2	191	Uncharacterized protein.
6183.A0A5K4F2L3	A0A5K4F2L3	579	Uncharacterized protein.
6183.A0A5K4F2L4	A0A5K4F2L4	239	Uncharacterized protein.
6183.A0A5K4F2L5	A0A5K4F2L5	823	Uncharacterized protein.
6183.A0A5K4F2L7	A0A5K4F2L7	803	Uncharacterized protein.
6183.A0A5K4F2L8	A0A5K4F2L8	219	Putative eppb9.
6183.A0A5K4F2L9	A0A5K4F2L9	196	Uncharacterized protein.
6183.A0A5K4F2M1	A0A5K4F2M1	259	Uncharacterized protein.
6183.A0A5K4F2M2	A0A5K4F2M2	500	Uncharacterized protein.
6183.A0A5K4F2M3	A0A5K4F2M3	607	Uncharacterized protein.
6183.A0A5K4F2M4	A0A5K4F2M4	335	Uncharacterized protein.
6183.A0A5K4F2M5	A0A5K4F2M5	373	Uncharacterized protein.
6183.A0A5K4F2M6	A0A5K4F2M6	304	Polymorphic mucin variant C-r2/2; Polymorphic mucin variant IC-r2/2.
6183.A0A5K4F2M7	A0A5K4F2M7	1459	Uncharacterized protein.
6183.A0A5K4F2M8	A0A5K4F2M8	436	Uncharacterized protein.
6183.A0A5K4F2M9	A0A5K4F2M9	1929	Uncharacterized protein.
6183.A0A5K4F2N0	A0A5K4F2N0	233	Uncharacterized protein.
6183.A0A5K4F2N1	A0A5K4F2N1	679	Uncharacterized protein.
6183.A0A5K4F2N2	A0A5K4F2N2	1350	Uncharacterized protein.
6183.A0A5K4F2N3	A0A5K4F2N3	148	Uncharacterized protein.
6183.A0A5K4F2N4	A0A5K4F2N4	119	Uncharacterized protein.
6183.A0A5K4F2N5	A0A5K4F2N5	209	Uncharacterized protein.
6183.A0A5K4F2N6	A0A5K4F2N6	91	Uncharacterized protein.
6183.A0A5K4F2N7	A0A5K4F2N7	221	Uncharacterized protein.
6183.A0A5K4F2N8	A0A5K4F2N8	146	Uncharacterized protein.
6183.A0A5K4F2N9	A0A5K4F2N9	296	Uncharacterized protein.
6183.A0A5K4F2P0	A0A5K4F2P0	87	Uncharacterized protein.
6183.A0A5K4F2P1	A0A5K4F2P1	1221	Uncharacterized protein.
6183.A0A5K4F2P2	A0A5K4F2P2	707	Putative protocadherin alpha.
6183.A0A5K4F2P3	A0A5K4F2P3	915	Uncharacterized protein.
6183.A0A5K4F2P4	A0A5K4F2P4	316	Uncharacterized protein.
6183.A0A5K4F2P5	A0A5K4F2P5	1848	Uncharacterized protein.
6183.A0A5K4F2P6	A0A5K4F2P6	664	Uncharacterized protein.
6183.A0A5K4F2P7	A0A5K4F2P7	132	Uncharacterized protein.
6183.A0A5K4F2P8	A0A5K4F2P8	384	Uncharacterized protein.
6183.A0A5K4F2P9	A0A5K4F2P9	581	Uncharacterized protein.
6183.A0A5K4F2Q0	A0A5K4F2Q0	120	Uncharacterized protein.
6183.A0A5K4F2Q1	A0A5K4F2Q1	1350	Uncharacterized protein.
6183.A0A5K4F2Q3	A0A5K4F2Q3	350	Uncharacterized protein.
6183.A0A5K4F2Q4	A0A5K4F2Q4	2109	Uncharacterized protein.
6183.A0A5K4F2Q5	A0A5K4F2Q5	432	Uncharacterized protein.
6183.A0A5K4F2Q6	A0A5K4F2Q6	1188	Uncharacterized protein.
6183.A0A5K4F2Q7	A0A5K4F2Q7	266	Kettin/titin-related protein.
6183.A0A5K4F2Q8	A0A5K4F2Q8	921	Uncharacterized protein.
6183.A0A5K4F2Q9	A0A5K4F2Q9	828	Uncharacterized protein.
6183.A0A5K4F2R0	A0A5K4F2R0	1003	Uncharacterized protein.
6183.A0A5K4F2R1	A0A5K4F2R1	139	Uncharacterized protein.
6183.A0A5K4F2R2	A0A5K4F2R2	507	Uncharacterized protein.
6183.A0A5K4F2R3	A0A5K4F2R3	252	Uncharacterized protein.
6183.A0A5K4F2R4	A0A5K4F2R4	179	Uncharacterized protein.
6183.A0A5K4F2R5	A0A5K4F2R5	3131	Uncharacterized protein.
6183.A0A5K4F2R6	A0A5K4F2R6	429	Uncharacterized protein.
6183.A0A5K4F2R7	A0A5K4F2R7	100	Uncharacterized protein.
6183.A0A5K4F2R8	A0A5K4F2R8	1598	Uncharacterized protein.
6183.A0A5K4F2R9	A0A5K4F2R9	686	Uncharacterized protein.
6183.A0A5K4F2S0	A0A5K4F2S0	116	Uncharacterized protein.
6183.A0A5K4F2S1	A0A5K4F2S1	646	Uncharacterized protein.
6183.A0A5K4F2S2	A0A5K4F2S2	1770	Uncharacterized protein.
6183.A0A5K4F2S3	A0A5K4F2S3	1405	Uncharacterized protein.
6183.A0A5K4F2S4	A0A5K4F2S4	79	Uncharacterized protein.
6183.A0A5K4F2S5	A0A5K4F2S5	659	Uncharacterized protein.
6183.A0A5K4F2S6	A0A5K4F2S6	292	Uncharacterized protein.
6183.A0A5K4F2S7	A0A5K4F2S7	1229	Putative dna repair/transcription protein met18/mms19.
6183.A0A5K4F2S9	A0A5K4F2S9	754	Uncharacterized protein.
6183.A0A5K4F2T0	A0A5K4F2T0	423	Uncharacterized protein.
6183.A0A5K4F2T1	A0A5K4F2T1	340	Uncharacterized protein.
6183.A0A5K4F2T2	A0A5K4F2T2	765	Uncharacterized protein.
6183.A0A5K4F2T3	A0A5K4F2T3	158	Uncharacterized protein.
6183.A0A5K4F2T4	A0A5K4F2T4	1726	Uncharacterized protein.
6183.A0A5K4F2T5	A0A5K4F2T5	142	Mediator of RNA polymerase II transcription subunit 31.
6183.A0A5K4F2T6	A0A5K4F2T6	157	Uncharacterized protein.
6183.A0A5K4F2T7	A0A5K4F2T7	881	Uncharacterized protein.
6183.A0A5K4F2T8	A0A5K4F2T8	618	Uncharacterized protein.
6183.A0A5K4F2T9	A0A5K4F2T9	302	Putative dead box ATP-dependent RNA helicase.
6183.A0A5K4F2U0	A0A5K4F2U0	2519	Uncharacterized protein.
6183.A0A5K4F2U1	A0A5K4F2U1	205	Uncharacterized protein.
6183.A0A5K4F2U2	A0A5K4F2U2	1064	Uncharacterized protein.
6183.A0A5K4F2U3	A0A5K4F2U3	796	Uncharacterized protein.
6183.A0A5K4F2U4	A0A5K4F2U4	424	Uncharacterized protein.
6183.A0A5K4F2U6	A0A5K4F2U6	207	Uncharacterized protein.
6183.A0A5K4F2U7	A0A5K4F2U7	2170	Uncharacterized protein.
6183.A0A5K4F2U8	A0A5K4F2U8	69	Uncharacterized protein.
6183.A0A5K4F2U9	A0A5K4F2U9	1195	Uncharacterized protein.
6183.A0A5K4F2V0	A0A5K4F2V0	316	Uncharacterized protein.
6183.A0A5K4F2V1	A0A5K4F2V1	539	Acetylcholine-gated chloride channel subunit.
6183.A0A5K4F2V2	A0A5K4F2V2	127	Uncharacterized protein.
6183.A0A5K4F2V3	A0A5K4F2V3	243	Uncharacterized protein.
6183.A0A5K4F2V4	A0A5K4F2V4	173	Uncharacterized protein.
6183.A0A5K4F2V5	A0A5K4F2V5	1042	Uncharacterized protein.
6183.A0A5K4F2V7	A0A5K4F2V7	250	Putative nad dependent epimerase/dehydratase.
6183.A0A5K4F2V8	A0A5K4F2V8	3366	Uncharacterized protein.
6183.A0A5K4F2V9	A0A5K4F2V9	140	Uncharacterized protein.
6183.A0A5K4F2W0	A0A5K4F2W0	413	Uncharacterized protein.
6183.A0A5K4F2W1	A0A5K4F2W1	326	Uncharacterized protein.
6183.A0A5K4F2W2	A0A5K4F2W2	183	Uncharacterized protein.
6183.A0A5K4F2W3	A0A5K4F2W3	586	Uncharacterized protein.
6183.A0A5K4F2W4	A0A5K4F2W4	439	ARMC6-like protein.
6183.A0A5K4F2W5	A0A5K4F2W5	955	Uncharacterized protein.
6183.A0A5K4F2W8	A0A5K4F2W8	324	Uncharacterized protein.
6183.A0A5K4F2W9	A0A5K4F2W9	2208	Uncharacterized protein.
6183.A0A5K4F2X0	A0A5K4F2X0	90	Uncharacterized protein.
6183.A0A5K4F2X1	A0A5K4F2X1	123	Uncharacterized protein.
6183.A0A5K4F2X2	A0A5K4F2X2	1457	Uncharacterized protein.
6183.A0A5K4F2X4	A0A5K4F2X4	422	Uncharacterized protein.
6183.A0A5K4F2X5	A0A5K4F2X5	953	Uncharacterized protein.
6183.A0A5K4F2X6	A0A5K4F2X6	520	Uncharacterized protein.
6183.A0A5K4F2X7	A0A5K4F2X7	178	Uncharacterized protein.
6183.A0A5K4F2X8	A0A5K4F2X8	640	Putative high-affinity cgmp-specific 3,5-cyclic phosphodiesterase.
6183.A0A5K4F2X9	A0A5K4F2X9	768	Uncharacterized protein.
6183.A0A5K4F2Y0	A0A5K4F2Y0	774	Uncharacterized protein.
6183.A0A5K4F2Y1	A0A5K4F2Y1	441	Uncharacterized protein.
6183.A0A5K4F2Y2	A0A5K4F2Y2	337	Uncharacterized protein.
6183.A0A5K4F2Y3	A0A5K4F2Y3	373	Putative guanine-nucleotide-exchange-factor.
6183.A0A5K4F2Y4	A0A5K4F2Y4	708	Uncharacterized protein.
6183.A0A5K4F2Y6	A0A5K4F2Y6	625	Uncharacterized protein.
6183.A0A5K4F2Y7	A0A5K4F2Y7	208	Uncharacterized protein.
6183.A0A5K4F2Y8	A0A5K4F2Y8	598	tRNA (guanine(26)-N(2))-dimethyltransferase.
6183.A0A5K4F2Y9	A0A5K4F2Y9	1777	Uncharacterized protein.
6183.A0A5K4F2Z1	A0A5K4F2Z1	943	Uncharacterized protein.
6183.A0A5K4F2Z3	A0A5K4F2Z3	1325	Uncharacterized protein.
6183.A0A5K4F2Z4	A0A5K4F2Z4	971	Putative cytoplasmic polyadenylation element binding protein (Cpeb).
6183.A0A5K4F2Z5	A0A5K4F2Z5	281	Uncharacterized protein.
6183.A0A5K4F2Z6	A0A5K4F2Z6	166	Uncharacterized protein.
6183.A0A5K4F2Z7	A0A5K4F2Z7	573	Uncharacterized protein.
6183.A0A5K4F2Z8	A0A5K4F2Z8	81	Uncharacterized protein.
6183.A0A5K4F2Z9	A0A5K4F2Z9	288	Uncharacterized protein.
6183.A0A5K4F300	A0A5K4F300	912	Uncharacterized protein.
6183.A0A5K4F301	A0A5K4F301	1974	Uncharacterized protein.
6183.A0A5K4F302	A0A5K4F302	161	Uncharacterized protein.
6183.A0A5K4F303	A0A5K4F303	1186	Uncharacterized protein.
6183.A0A5K4F304	A0A5K4F304	798	Uncharacterized protein.
6183.A0A5K4F305	A0A5K4F305	196	Uncharacterized protein.
6183.A0A5K4F307	A0A5K4F307	1278	Uncharacterized protein.
6183.A0A5K4F308	A0A5K4F308	185	Uncharacterized protein.
6183.A0A5K4F309	A0A5K4F309	4059	Uncharacterized protein.
6183.A0A5K4F310	A0A5K4F310	279	Uncharacterized protein.
6183.A0A5K4F312	A0A5K4F312	320	Uncharacterized protein.
6183.A0A5K4F313	A0A5K4F313	450	Uncharacterized protein.
6183.A0A5K4F315	A0A5K4F315	272	Bruno-like rna binding protein.
6183.A0A5K4F316	A0A5K4F316	335	Uncharacterized protein.
6183.A0A5K4F317	A0A5K4F317	708	Uncharacterized protein.
6183.A0A5K4F318	A0A5K4F318	319	Uncharacterized protein.
6183.A0A5K4F319	A0A5K4F319	1849	Uncharacterized protein.
6183.A0A5K4F320	A0A5K4F320	384	Uncharacterized protein.
6183.A0A5K4F321	A0A5K4F321	762	Uncharacterized protein.
6183.A0A5K4F322	A0A5K4F322	3970	Uncharacterized protein.
6183.A0A5K4F323	A0A5K4F323	366	Uncharacterized protein.
6183.A0A5K4F324	A0A5K4F324	641	Uncharacterized protein.
6183.A0A5K4F325	A0A5K4F325	749	Uncharacterized protein.
6183.A0A5K4F326	A0A5K4F326	549	Uncharacterized protein.
6183.A0A5K4F327	A0A5K4F327	207	Uncharacterized protein.
6183.A0A5K4F328	A0A5K4F328	130	Uncharacterized protein.
6183.A0A5K4F329	A0A5K4F329	180	Uncharacterized protein.
6183.A0A5K4F330	A0A5K4F330	420	Uncharacterized protein.
6183.A0A5K4F331	A0A5K4F331	637	Uncharacterized protein.
6183.A0A5K4F332	A0A5K4F332	465	Uncharacterized protein.
6183.A0A5K4F333	A0A5K4F333	454	Uncharacterized protein.
6183.A0A5K4F334	A0A5K4F334	176	Uncharacterized protein.
6183.A0A5K4F335	A0A5K4F335	294	Uncharacterized protein.
6183.A0A5K4F336	A0A5K4F336	1610	Uncharacterized protein.
6183.A0A5K4F337	A0A5K4F337	455	Uncharacterized protein.
6183.A0A5K4F338	A0A5K4F338	332	Uncharacterized protein.
6183.A0A5K4F339	A0A5K4F339	850	Uncharacterized protein.
6183.A0A5K4F341	A0A5K4F341	9226	Uncharacterized protein.
6183.A0A5K4F342	A0A5K4F342	4214	Uncharacterized protein.
6183.A0A5K4F343	A0A5K4F343	71	Uncharacterized protein.
6183.A0A5K4F344	A0A5K4F344	381	Uncharacterized protein.
6183.A0A5K4F345	A0A5K4F345	318	Uncharacterized protein.
6183.A0A5K4F346	A0A5K4F346	103	Uncharacterized protein.
6183.A0A5K4F347	A0A5K4F347	1535	Uncharacterized protein.
6183.A0A5K4F348	A0A5K4F348	116	Uncharacterized protein.
6183.A0A5K4F349	A0A5K4F349	2934	Uncharacterized protein.
6183.A0A5K4F350	A0A5K4F350	721	Uncharacterized protein.
6183.A0A5K4F351	A0A5K4F351	763	Uncharacterized protein.
